path,frequency_hz,q25_db_rel_3600,median_db_rel_3600,q75_db_rel_3600
SIP D/A-A/D,153.3203125,-2.5833730495220126,-2.326052673192533,-1.9768282804403734
SIP D/A-A/D,153.80859375,-2.513393849423722,-2.254494279775756,-1.9069687239038515
SIP D/A-A/D,154.296875,-2.4438578194979566,-2.1833884057555983,-1.8375426194192102
SIP D/A-A/D,154.78515625,-2.3747629275924553,-2.1127336943967294,-1.7696041369514193
SIP D/A-A/D,155.2734375,-2.3061071635470154,-2.0425287928929774,-1.7067666087089384
SIP D/A-A/D,155.76171875,-2.2378885390998398,-1.9671549610113468,-1.6442939000749695
SIP D/A-A/D,156.25,-2.170105087784941,-1.8851522371536493,-1.5821848655253241
SIP D/A-A/D,156.73828125,-2.102754864821104,-1.803718834841975,-1.5193252019872023
SIP D/A-A/D,157.2265625,-2.0358359469930263,-1.7228532627488216,-1.4491221866796362
SIP D/A-A/D,157.71484375,-1.9641142367183502,-1.6429873041646506,-1.3793837148424313
SIP D/A-A/D,158.203125,-1.890142930104429,-1.5750028178745126,-1.3101079935216413
SIP D/A-A/D,158.69140625,-1.8165454023224985,-1.5074295337708978,-1.2412932443841234
SIP D/A-A/D,159.1796875,-1.7433240073735874,-1.4402668850558378,-1.1729377036674666
SIP D/A-A/D,159.66796875,-1.670481007615333,-1.3735142949775323,-1.1050396221248802
SIP D/A-A/D,160.15625,-1.5980185756109737,-1.3071711772235703,-1.037756772775821
SIP D/A-A/D,160.64453125,-1.5259387959788882,-1.2412369363037516,-0.9738463094051246
SIP D/A-A/D,161.1328125,-1.454243667239898,-1.1757109679226794,-0.9103513288303438
SIP D/A-A/D,161.62109375,-1.3829351036599284,-1.1105926593422284,-0.8472706266378216
SIP D/A-A/D,162.109375,-1.3170049730076983,-1.0458813897341583,-0.7846030086133089
SIP D/A-A/D,162.59765625,-1.2522072522795726,-0.981576530522938,-0.7223472906679067
SIP D/A-A/D,163.0859375,-1.1877718844858016,-0.9176774457190779,-0.6605022987623181
SIP D/A-A/D,163.57421875,-1.1230380096988077,-0.8541834922430285,-0.5990668688294383
SIP D/A-A/D,164.0625,-1.0557609688909655,-0.7910940202398677,-0.538039846695523
SIP D/A-A/D,164.55078125,-0.988955295671015,-0.7284083733849664,-0.47742008799982116
SIP D/A-A/D,165.0390625,-0.9226201135451872,-0.6661258891807273,-0.417206458112954
SIP D/A-A/D,165.52734375,-0.8567545300694275,-0.6042458992446624,-0.35739783205390907
SIP D/A-A/D,166.015625,-0.791357637628257,-0.543520823113905,-0.29799309440588573
SIP D/A-A/D,166.50390625,-0.7264285141884295,-0.4839393448016498,-0.23899113923094273
SIP D/A-A/D,166.9921875,-0.6619662240279518,-0.4210141287577933,-0.180390869983575
SIP D/A-A/D,167.48046875,-0.5979698184411713,-0.3607373239786087,-0.12219119942323875
SIP D/A-A/D,167.96875,-0.5344383364204419,-0.300859592773552,-0.06439104952586838
SIP D/A-A/D,168.45703125,-0.4713708053150536,-0.2413802370319713,-0.006989351394492971
SIP D/A-A/D,168.9453125,-0.4087662414679252,-0.1822985545440936,0.0519704844133253
SIP D/A-A/D,169.43359375,-0.3466236508307108,-0.12361383922506342,0.11920479080218538
SIP D/A-A/D,169.921875,-0.28494202955779846,-0.06532538133163968,0.18591830564316147
SIP D/A-A/D,170.41015625,-0.22372036457987177,-0.0074324676717818505,0.2521129780197695
SIP D/A-A/D,170.8984375,-0.1629576341574177,0.050065618192879136,0.31779075814716684
SIP D/A-A/D,171.38671875,-0.10265280841486701,0.10716959575138141,0.37513430356443367
SIP D/A-A/D,171.875,-0.04280484985575006,0.16388018735461873,0.4306436753134304
SIP D/A-A/D,172.36328125,0.01658728614053029,0.22019811803307965,0.4857790992156721
SIP D/A-A/D,172.8515625,0.07552465083987103,0.27612411532110936,0.5405413992148729
SIP D/A-A/D,173.33984375,0.13400830169206035,0.3316589090875399,0.5949313897404229
SIP D/A-A/D,173.828125,0.19203930188638063,0.38680323137255623,0.6489498758865393
SIP D/A-A/D,174.31640625,0.24961871992369078,0.4415578162306746,0.7025976535894332
SIP D/A-A/D,174.8046875,0.30674762920458365,0.49592339957971365,0.7506381586837367
SIP D/A-A/D,175.29296875,0.36342710763319674,0.5499007190556564,0.7982570876498127
SIP D/A-A/D,175.78125,0.4196582372361539,0.6034905138732602,0.8455236445737095
SIP D/A-A/D,176.26953125,0.4754421037963854,0.6566935246923125,0.8924390633239065
SIP D/A-A/D,176.7578125,0.5307797965012657,0.7109715770161742,0.9390045577905504
SIP D/A-A/D,177.24609375,0.5856724076047484,0.7619421634353718,0.9852213222339028
SIP D/A-A/D,177.734375,0.6374536391741703,0.8139892787774086,1.0310905316283057
SIP D/A-A/D,178.22265625,0.6937868564652083,0.863858223569931,1.0766133420017732
SIP D/A-A/D,178.7109375,0.7476907131281658,0.9123610300733214,1.1217908907712824
SIP D/A-A/D,179.19921875,0.8008139706238859,0.960528800715756,1.1666242970739993
SIP D/A-A/D,179.6875,0.8534976428935193,1.0083622140725463,1.2111146620943596
SIP D/A-A/D,180.17578125,0.905742834231869,1.0558619372380282,1.255263069387286
SIP D/A-A/D,180.6640625,0.9575506499960587,1.1030286260911852,1.3039093737343475
SIP D/A-A/D,181.15234375,1.0089221963666368,1.1498629255584332,1.3535619030767783
SIP D/A-A/D,181.640625,1.0598585801195939,1.1963654698737085,1.4028182572739318
SIP D/A-A/D,182.12890625,1.1103609084089205,1.2478022963611028,1.4516796581998772
SIP D/A-A/D,182.6171875,1.1604302885595508,1.3015986385906646,1.5001473177735205
SIP D/A-A/D,183.10546875,1.2100678278703012,1.3549828962956347,1.5482224380945517
SIP D/A-A/D,183.59375,1.2592746334265774,1.407955361876069,1.5959062115805778
SIP D/A-A/D,184.08203125,1.3080518119226174,1.4559472684314327,1.6431998211053136
SIP D/A-A/D,184.5703125,1.3564004694929515,1.5026891316647157,1.6901044401378948
SIP D/A-A/D,185.05859375,1.4043217115528805,1.549057668511352,1.7366212328830875
SIP D/A-A/D,185.546875,1.4518166426477523,1.595053628449957,1.7827513544226168
SIP D/A-A/D,186.03515625,1.4988863663107423,1.6406777607643463,1.8284959508573428
SIP D/A-A/D,186.5234375,1.545531984928954,1.6859308145067864,1.873856159450419
SIP D/A-A/D,187.01171875,1.5917545996176576,1.7308135384650702,1.91883310877131
SIP D/A-A/D,187.5,1.6375553101024058,1.775326681133293,1.9634279188407113
SIP D/A-A/D,187.98828125,1.6829352146088121,1.8194709906863236,2.0096590504895433
SIP D/A-A/D,188.4765625,1.7278954097599004,1.8632472149578931,2.055658979273971
SIP D/A-A/D,188.96484375,1.7724369904807,1.906656101422246,2.101293565694224
SIP D/A-A/D,189.453125,1.8165610499100164,1.949698397179322,2.146563176815108
SIP D/A-A/D,189.94140625,1.8602686793191643,1.9923748489434088,2.1914681846027255
SIP D/A-A/D,190.4296875,1.9035609680374397,2.0346862030352075,2.236008965842741
SIP D/A-A/D,190.91796875,1.9464390033843095,2.076633205377295,2.2801859020621134
SIP D/A-A/D,191.40625,1.988903870607985,2.1182166014929202,2.323999379454278
SIP D/A-A/D,191.89453125,2.0295933664532524,2.164072363541546,2.366499316364874
SIP D/A-A/D,192.3828125,2.0670785568304666,2.2096194395974327,2.403865621893021
SIP D/A-A/D,192.87109375,2.1042534073210986,2.254759416720555,2.440902785444589
SIP D/A-A/D,193.359375,2.141118373081661,2.2994931113024135,2.477611640201997
SIP D/A-A/D,193.84765625,2.177673906690686,2.343821344557388,2.51399300949058
SIP D/A-A/D,194.3359375,2.2139204582997767,2.383609541701943,2.552896406071201
SIP D/A-A/D,194.82421875,2.249858475784646,2.422161632472254,2.593591447184099
SIP D/A-A/D,195.3125,2.2854884048961837,2.459445180801433,2.631359689322843
SIP D/A-A/D,195.80078125,2.3208106894116582,2.493133219840725,2.6656082961266545
SIP D/A-A/D,196.2890625,2.3558257712859767,2.526507092204888,2.702018246571769
SIP D/A-A/D,196.77734375,2.3905340908031487,2.5595674522614216,2.739554932556667
SIP D/A-A/D,197.265625,2.4259868653103553,2.5923149462699406,2.776730314852732
SIP D/A-A/D,197.75390625,2.4649781977942715,2.6260511232696797,2.813545368870316
SIP D/A-A/D,198.2421875,2.503621380902004,2.662622113245806,2.85000106486474
SIP D/A-A/D,198.73046875,2.5419168292601046,2.698840640893725,2.8860983681003196
SIP D/A-A/D,199.21875,2.5798649618077456,2.734707447769925,2.9218382390153446
SIP D/A-A/D,199.70703125,2.617868489450336,2.770223275489113,2.9572216333880395
SIP D/A-A/D,200.1953125,2.655455002971583,2.805388865777732,2.9922495025035367
SIP D/A-A/D,200.68359375,2.691629718396949,2.8402049605304267,3.026922793321902
SIP D/A-A/D,201.171875,2.728192862922882,2.874672301869268,3.0612424486471728
SIP D/A-A/D,201.66015625,2.7644108506435616,2.9087916322058645,3.0952094072975207
SIP D/A-A/D,202.1484375,2.8002841261900073,2.9425636943062616,3.1288246042765118
SIP D/A-A/D,202.63671875,2.8358131384740863,2.975989231358656,3.162088970945494
SIP D/A-A/D,203.125,2.87099834069664,3.0090689870439404,3.1950034351971954
SIP D/A-A/D,203.61328125,2.905840190358877,3.042285871144527,3.2313204755805174
SIP D/A-A/D,204.1015625,2.940339149276949,3.075254837834587,3.267484686101076
SIP D/A-A/D,204.58984375,2.972986424536047,3.107865119176142,3.303263995518468
SIP D/A-A/D,205.078125,3.0042765326035674,3.140117451009253,3.3386592344447115
SIP D/A-A/D,205.56640625,3.0352521243200696,3.1720125709426905,3.3736712392851507
SIP D/A-A/D,206.0546875,3.0659136838432324,3.2035512183781845,3.408300852127173
SIP D/A-A/D,206.54296875,3.096261693855359,3.234766047214723,3.442548920637847
SIP D/A-A/D,207.03125,3.126296635786276,3.266780266595407,3.4764162979703306
SIP D/A-A/D,207.51953125,3.1560189900361237,3.2984191544852455,3.509903842678898
SIP D/A-A/D,208.0078125,3.1854292361981384,3.3296839196595256,3.5410423789195304
SIP D/A-A/D,208.49609375,3.2145278532814596,3.3593090027005834,3.570691797794053
SIP D/A-A/D,208.984375,3.243315319933984,3.387808563304043,3.599964134544675
SIP D/A-A/D,209.47265625,3.271792114665435,3.415973189932701,3.6288605836254257
SIP D/A-A/D,209.9609375,3.2999587160706167,3.4438036738508764,3.6573823392684988
SIP D/A-A/D,210.44921875,3.3278156030529766,3.4714807153559963,3.6855305955642614
SIP D/A-A/D,210.9375,3.355363255048485,3.499495724987712,3.713306546545981
SIP D/A-A/D,211.42578125,3.382602152249967,3.5271625249475327,3.7407113862792905
SIP D/A-A/D,211.9140625,3.4095327758319027,3.5544818795434665,3.767213980321791
SIP D/A-A/D,212.40234375,3.436155608175761,3.581454555564681,3.791975746223832
SIP D/A-A/D,212.890625,3.4624711330959514,3.6080813223626844,3.8164116603161435
SIP D/A-A/D,213.37890625,3.4884798360664493,3.634362951936405,3.8405224688325568
SIP D/A-A/D,213.8671875,3.513954881075646,3.660300219021368,3.8643089204305636
SIP D/A-A/D,214.35546875,3.538185526149967,3.685893901182765,3.887771766332751
SIP D/A-A/D,214.84375,3.562052783047805,3.711144778912587,3.9109117604712704
SIP D/A-A/D,215.33203125,3.5855576668467495,3.736053635730696,3.9337296596353086
SIP D/A-A/D,215.8203125,3.6087011936587836,3.7606212582899605,3.956226223621645
SIP D/A-A/D,216.30859375,3.6314843807956505,3.7848484364853086,3.978402215388254
SIP D/A-A/D,216.796875,3.652336881742909,3.80873596356687,4.000258401211064
SIP D/A-A/D,217.28515625,3.6727449075896716,3.8322846362571013,4.021795550843859
SIP D/A-A/D,217.7734375,3.6956904297642366,3.855495254871938,4.043014437681346
SIP D/A-A/D,218.26171875,3.719034130406234,3.8783686234459926,4.063915838925463
SIP D/A-A/D,218.75,3.741644034565612,3.9009055498618204,4.087292326396444
SIP D/A-A/D,219.23828125,3.7641106729501863,3.92115163266392,4.1117542179677775
SIP D/A-A/D,219.7265625,3.7862387497381813,3.9396034728409313,4.135859002251522
SIP D/A-A/D,220.21484375,3.8080294253436726,3.9577563772932685,4.159607689502199
SIP D/A-A/D,220.703125,3.829483860159763,3.976023062748613,4.183001295306691
SIP D/A-A/D,221.19140625,3.8506032148072835,3.9968447744648454,4.206040840748121
SIP D/A-A/D,221.6796875,3.871388650384983,4.017350312859403,4.228727352574503
SIP D/A-A/D,222.16796875,3.8918413287213465,4.037540526176795,4.251061863372033
SIP D/A-A/D,222.65625,3.911962412628067,4.057416268341317,4.271351746312783
SIP D/A-A/D,223.14453125,3.9317530661552094,4.076978399149941,4.290210229450697
SIP D/A-A/D,223.6328125,3.9512144548480728,4.096227784468549,4.308727816092733
SIP D/A-A/D,224.12109375,3.970347746005904,4.115165296431583,4.32690574695528
SIP D/A-A/D,224.609375,3.989154108942359,4.133791813645068,4.344745266842262
SIP D/A-A/D,225.09765625,4.007634715247899,4.152108221393059,4.362247624853473
SIP D/A-A/D,225.5859375,4.0257907390540355,4.170115411847549,4.379414074596994
SIP D/A-A/D,226.07421875,4.043623357299585,4.1878142842818376,4.396245874405743
SIP D/A-A/D,226.5625,4.061133749998857,4.205205745287339,4.412744287558086
SIP D/A-A/D,227.05078125,4.0783231005118905,4.222290708993971,4.428910582502543
SIP D/A-A/D,227.5390625,4.095192595816774,4.239070097293978,4.444746033086624
SIP D/A-A/D,228.02734375,4.111743426784021,4.255544840069356,4.46025191878974
SIP D/A-A/D,228.515625,4.127976788453124,4.271715875422789,4.47542952496025
SIP D/A-A/D,229.00390625,4.143893880311245,4.287584149912158,4.490280143056583
SIP D/A-A/D,229.4921875,4.1594959065741115,4.303150618788662,4.50480507089251
SIP D/A-A/D,229.98046875,4.174784076469136,4.318416246238482,4.519005612886524
SIP D/A-A/D,230.46875,4.190325782347039,4.333382005628118,4.532883080315309
SIP D/A-A/D,230.95703125,4.206184026373112,4.348048879753252,4.546438791571375
SIP D/A-A/D,231.4453125,4.2217298619942625,4.362417861091335,4.559674072424774
SIP D/A-A/D,231.93359375,4.236964269867599,4.3764899520577405,4.572590256288961
SIP D/A-A/D,232.421875,4.251888239201736,4.39026616526556,4.5851886844907765
SIP D/A-A/D,232.91015625,4.266502768018208,4.403747523789087,4.597470706544536
SIP D/A-A/D,233.3984375,4.280808863416924,4.416935061430893,4.60943768043023
SIP D/A-A/D,233.88671875,4.294807541845715,4.429829822992564,4.621090972875857
SIP D/A-A/D,234.375,4.308499829373974,4.442432864549096,4.632431959643849
SIP D/A-A/D,234.86328125,4.321886761970391,4.453822849107006,4.643462025821583
SIP D/A-A/D,235.3515625,4.334969385784835,4.464426393813387,4.654194574746671
SIP D/A-A/D,235.83984375,4.347748757434376,4.474743993674478,4.666613863252797
SIP D/A-A/D,236.328125,4.360225944293451,4.486671865793669,4.678747960093264
SIP D/A-A/D,236.81640625,4.37240202478821,4.499532790079716,4.690598054410414
SIP D/A-A/D,237.3046875,4.384278088695005,4.511985625249439,4.702165347923783
SIP D/A-A/D,237.79296875,4.395855237443084,4.522577203131052,4.713451055179896
SIP D/A-A/D,238.28125,4.4071345844214544,4.532885949570878,4.7244564038050365
SIP D/A-A/D,238.76953125,4.418117255289922,4.542913035047938,4.735182634760962
SIP D/A-A/D,239.2578125,4.4288043882943,4.552659644256295,4.745631002603434
SIP D/A-A/D,239.74609375,4.439197134585823,4.562126976418584,4.755802775743599
SIP D/A-A/D,240.234375,4.4492966585446725,4.571316245602856,4.76569923671207
SIP D/A-A/D,240.72265625,4.459104138107706,4.580228681042839,4.775321682425704
SIP D/A-A/D,241.2109375,4.4686207651002645,4.588865527461418,4.7846714244569455
SIP D/A-A/D,241.69921875,4.475764053044286,4.596793770433974,4.793749789305721
SIP D/A-A/D,242.1875,4.481533127792603,4.604250210297748,4.802558118673744
SIP D/A-A/D,242.67578125,4.487053902594522,4.611418350353778,4.811097769741188
SIP D/A-A/D,243.1640625,4.492327738668965,4.618654957077738,4.819370115445617
SIP D/A-A/D,243.65234375,4.497356013272164,4.626513078977429,4.82737654476307
SIP D/A-A/D,244.140625,4.502140120037189,4.634086808969587,4.835118462991245
SIP D/A-A/D,244.62890625,4.506681469315285,4.641377683061086,4.84259729203457
SIP D/A-A/D,245.1171875,4.5109814885190485,4.648193833880281,4.849814470691218
SIP D/A-A/D,245.60546875,4.515041622467189,4.654409111542947,4.856771454941765
SIP D/A-A/D,246.09375,4.5188633337308755,4.66036217271895,4.8634697182394895
SIP D/A-A/D,246.58203125,4.522448102981454,4.666025576788104,4.869910751802154
SIP D/A-A/D,247.0703125,4.5257974293394785,4.67094616701696,4.876096064905117
SIP D/A-A/D,247.55859375,4.528912830724864,4.675625414360877,4.881367639126932
SIP D/A-A/D,248.046875,4.53179584420806,4.680064648794397,4.885118563408724
SIP D/A-A/D,248.53515625,4.535876807779275,4.684265223292397,4.8886043074942105
SIP D/A-A/D,249.0234375,4.539955153065171,4.688228514261282,4.891826479359343
SIP D/A-A/D,249.51171875,4.543775660655298,4.69195592197181,4.8947867111133245
SIP D/A-A/D,250.0,4.547340017757307,4.695448870993376,4.897486659418361
SIP D/A-A/D,250.48828125,4.550649930515291,4.698708810629526,4.899928005911888
SIP D/A-A/D,250.9765625,4.5537071243767935,4.7017372153546,4.902112457631134
SIP D/A-A/D,251.46484375,4.556513344459929,4.7045355852511666,4.904041747439719
SIP D/A-A/D,251.953125,4.559070355920523,4.707105446448131,4.905717634456078
SIP D/A-A/D,252.44140625,4.561379944318979,4.709448351559187,4.907141904483482
SIP D/A-A/D,252.9296875,4.5634439159867775,4.711565880121478,4.908316370441385
SIP D/A-A/D,253.41796875,4.565264098392272,4.7134596390340615,4.90924287279779
SIP D/A-A/D,253.90625,4.566842340505676,4.715131262996036,4.909923280002407
SIP D/A-A/D,254.39453125,4.568180513162924,4.716582414943933,4.910359488920257
SIP D/A-A/D,254.8828125,4.569280509428196,4.717814786488158,4.910553425265407
SIP D/A-A/D,255.37109375,4.57014424495485,4.7188300983480485,4.910507044034518
SIP D/A-A/D,255.859375,4.57077365834448,4.720824401754422,4.910222329939868
SIP D/A-A/D,256.34765625,4.571170711503832,4.723340874161826,4.909701297841434
SIP D/A-A/D,256.8359375,4.571337389999307,4.7256195624097455,4.908945993177725
SIP D/A-A/D,257.32421875,4.571275703408676,4.727662103540642,4.907958492394897
SIP D/A-A/D,257.8125,4.5709876856698015,4.728624804669632,4.906740903373808
SIP D/A-A/D,258.30078125,4.570475395425942,4.728546017188485,4.905295365854487
SIP D/A-A/D,258.7890625,4.569740916367329,4.728249707060262,4.90362405185767
SIP D/A-A/D,259.27734375,4.56878635756872,4.727737940447022,4.901729166102844
SIP D/A-A/D,259.765625,4.567613853822452,4.727012812578621,4.899612946422372
SIP D/A-A/D,260.25390625,4.566225565966714,4.726076448090016,4.897901866328369
SIP D/A-A/D,260.7421875,4.564623681208585,4.724931001353205,4.89693078187931
SIP D/A-A/D,261.23046875,4.562810413441488,4.723578656803408,4.8957627742934005
SIP D/A-A/D,261.71875,4.560788003556553,4.722021629258943,4.894400224467723
SIP D/A-A/D,262.20703125,4.558558719747553,4.720262164234399,4.892845545452879
SIP D/A-A/D,262.6953125,4.556124857808875,4.718302538246449,4.891101182719397
SIP D/A-A/D,263.18359375,4.55348874142614,4.716145059111947,4.889169614413042
SIP D/A-A/D,263.671875,4.5506527224589535,4.7137920662376365,4.8870533515981505
SIP D/A-A/D,264.16015625,4.547619181215273,4.711245930900955,4.8838250925127875
SIP D/A-A/D,264.6484375,4.544390526716946,4.708509056521388,4.879735487181222
SIP D/A-A/D,265.13671875,4.54096919695585,4.705583878921729,4.875460570522865
SIP D/A-A/D,265.625,4.537357659140127,4.702472866578675,4.871002782419908
SIP D/A-A/D,266.11328125,4.533558409929934,4.699178520862095,4.866364594207807
SIP D/A-A/D,266.6015625,4.529573975662203,4.695703376262406,4.861548508959304
SIP D/A-A/D,267.08984375,4.525406912563727,4.692050000605263,4.85655706175802
SIP D/A-A/D,267.578125,4.521059806952123,4.688220995253065,4.851392819961092
SIP D/A-A/D,268.06640625,4.516535275423956,4.684218995292416,4.84605838345013
SIP D/A-A/D,268.5546875,4.511835965029414,4.680046669706959,4.840556384869836
SIP D/A-A/D,269.04296875,4.506964553432978,4.676285287356857,4.834889489853654
SIP D/A-A/D,269.53125,4.501923749059356,4.672856609276843,4.82906039723569
SIP D/A-A/D,270.01953125,4.496716291224064,4.66926280589077,4.823071839248198
SIP D/A-A/D,270.5078125,4.491344950247975,4.665506581350813,4.816926581703935
SIP D/A-A/D,270.99609375,4.485812527555161,4.6615906778699525,4.810627424162597
